WorkspaceId,WorkloadName,CapacityId,Region,FabricWorkloadType,ShareOfCapacityPct,IsSynthetic,Provenance
northeurope-dc03-cap01-ws04,Pricing,northeurope-dc03-cap01,northeurope,Data Science,0.9,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
northeurope-dc03-cap01-ws05,Exec-Dashboards,northeurope-dc03-cap01,northeurope,Power BI,76.4,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
northeurope-dc04-cap01-ws01,Field-Ops,northeurope-dc04-cap01,northeurope,Data Warehouse,66.5,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
northeurope-dc04-cap01-ws02,Sales-BI,northeurope-dc04-cap01,northeurope,Power BI,5.4,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
northeurope-dc04-cap01-ws03,Risk-Models,northeurope-dc04-cap01,northeurope,Power BI,21.3,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
northeurope-dc04-cap01-ws04,Risk-Models,northeurope-dc04-cap01,northeurope,Data Science,6.8,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
northeurope-dc05-cap01-ws01,Finance-Reporting,northeurope-dc05-cap01,northeurope,Data Engineering,100.0,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
northeurope-dc05-cap02-ws01,Pricing,northeurope-dc05-cap02,northeurope,Real-Time Intelligence,100.0,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
northeurope-dc05-cap03-ws01,Field-Ops,northeurope-dc05-cap03,northeurope,Data Warehouse,100.0,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
northeurope-dc05-cap04-ws01,Finance-Reporting,northeurope-dc05-cap04,northeurope,Data Engineering,100.0,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
northeurope-dc06-cap01-ws01,Sales-BI,northeurope-dc06-cap01,northeurope,Power BI,29.1,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
northeurope-dc06-cap01-ws02,Field-Ops,northeurope-dc06-cap01,northeurope,Real-Time Intelligence,15.1,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
northeurope-dc06-cap01-ws03,Exec-Dashboards,northeurope-dc06-cap01,northeurope,Power BI,55.8,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
northeurope-dc07-cap01-ws01,Risk-Models,northeurope-dc07-cap01,northeurope,Data Science,10.0,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
northeurope-dc07-cap01-ws02,Field-Ops,northeurope-dc07-cap01,northeurope,Real-Time Intelligence,8.4,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
northeurope-dc07-cap01-ws03,Exec-Dashboards,northeurope-dc07-cap01,northeurope,Data Engineering,74.5,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
northeurope-dc07-cap01-ws04,Data-Platform,northeurope-dc07-cap01,northeurope,Data Engineering,5.5,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
northeurope-dc07-cap01-ws05,Sales-BI,northeurope-dc07-cap01,northeurope,Data Factory,1.6,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
northeurope-dc08-cap01-ws01,Supply-Chain,northeurope-dc08-cap01,northeurope,Data Warehouse,100.0,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
northeurope-dc08-cap02-ws01,Sales-BI,northeurope-dc08-cap02,northeurope,Data Science,100.0,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
northeurope-dc08-cap03-ws01,Pricing,northeurope-dc08-cap03,northeurope,Data Science,100.0,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
northeurope-dc09-cap01-ws01,Customer-360,northeurope-dc09-cap01,northeurope,Power BI,100.0,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
northeurope-dc09-cap02-ws01,Finance-Reporting,northeurope-dc09-cap02,northeurope,Data Engineering,100.0,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
northeurope-dc09-cap03-ws01,Pricing,northeurope-dc09-cap03,northeurope,Real-Time Intelligence,100.0,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
northeurope-dc09-cap04-ws01,Marketing-Analytics,northeurope-dc09-cap04,northeurope,Power BI,100.0,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
northeurope-dc09-cap05-ws01,Pricing,northeurope-dc09-cap05,northeurope,Real-Time Intelligence,100.0,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
northeurope-dc10-cap01-ws01,Marketing-Analytics,northeurope-dc10-cap01,northeurope,Power BI,100.0,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
northeurope-dc10-cap02-ws01,Customer-360,northeurope-dc10-cap02,northeurope,Real-Time Intelligence,100.0,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
northeurope-dc10-cap03-ws01,Supply-Chain,northeurope-dc10-cap03,northeurope,Data Warehouse,100.0,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
